1000000.0,300000000.0,1,1000,0,0.667647539316,0,0,0,0,0.319833512301,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1001,0,0.406848027716,0,0,0,0,0.199494000776,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1002,0,0.293495031323,0,0,0,0,0.596561942654,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1003,0,0.505575631783,0,0,0,0,0.283089991929,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1004,0,0.533331530324,0,0,0,0,0.462515074777,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1005,0,0.102627888319,0,0,0,0,0.530330383082,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1006,0,0.0773802938495,0,0,0,0,0.837223958044,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1007,0,0.664006539161,0,0,0,0,0.101176913199,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1008,0,0.494709082625,0,0,0,0,0.3050937345,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1009,0,0.531403335259,0,0,0,0,0.512447280678,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1010,0,0.0838863198979,0,0,0,0,0.336239949483,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1011,0,0.873037913053,0,0,0,0,0.23341198662,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1012,0,0.541283525514,0,0,0,0,0.12225386504,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1013,0,0.462814664255,0,0,0,0,0.186580836017,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1014,0,0.362901908356,0,0,0,0,0.910210136967,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1015,0,0.0532569964159,0,0,0,0,0.575179373438,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1016,0,0.425721830281,0,0,0,0,0.462004704423,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1017,0,0.223366946739,0,0,0,0,0.900359903429,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1018,0,0.0700718747708,0,0,0,0,0.42168417412,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1019,0,0.875139385841,0,0,0,0,0.877535063883,0,0,0,0,0,0,0,0,
