1000000.0,300000000.0,1,1000,0,0.237009497701,0,0,0,0,0.0598483063971,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1001,0,0.60524160022,0,0,0,0,0.0804983316449,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1002,0,0.180378089533,0,0,0,0,0.735278751521,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1003,0,0.52633728193,0,0,0,0,0.0790257746123,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1004,0,0.432831456848,0,0,0,0,0.903022532416,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1005,0,0.199741783155,0,0,0,0,0.563206690886,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1006,0,0.529433913503,0,0,0,0,0.742038485893,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1007,0,0.179046503739,0,0,0,0,0.171355363682,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1008,0,0.59639598371,0,0,0,0,0.295499396099,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1009,0,0.923576781839,0,0,0,0,0.15516877115,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1010,0,0.0599878890449,0,0,0,0,0.264341737653,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1011,0,0.175629802507,0,0,0,0,0.395844474488,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1012,0,0.0423252061834,0,0,0,0,0.367845651044,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1013,0,0.0924277294848,0,0,0,0,0.480888479534,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1014,0,0.760773938477,0,0,0,0,0.912307816827,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1015,0,0.587290018757,0,0,0,0,0.588137088446,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1016,0,0.309016903971,0,0,0,0,0.811761488179,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1017,0,0.200184789392,0,0,0,0,0.673089370213,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1018,0,0.206004058852,0,0,0,0,0.40375280873,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1019,0,0.285500727022,0,0,0,0,0.319454869749,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1020,0,0.774669495718,0,0,0,0,0.260490688175,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1021,0,0.264886935889,0,0,0,0,0.112312166636,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1022,0,0.835967693853,0,0,0,0,0.661828501305,0,0,0,0,0,0,0,0,
1000000.0,300000000.0,1,1023,0,0.87880387024,0,0,0,0,0.796575239873,0,0,0,0,0,0,0,0,
